year,num_emp,num_jobs,cbo_id,color,name
2009,5,5,7618,#9edae5,Textile Inspectors
2009,2,2,3135,#d66011,Photonics Technicians
2009,8,8,2145,#cc0000,Chemical Engineers
2009,3588,3601,8483,#ffc41c,Bakers
2009,15,15,9153,#581f05,Biomedical Equipment Repairmen
2009,35,35,7653,#9edae5,Leather Machine Operators
2009,31,31,3741,#d66011,Audio Technicians
2009,242,242,9531,#581f05,Vehicle Maintenance Electricians
2009,385,385,7842,#9edae5,Production Line Feeders
2009,4,4,7623,#9edae5,Leather Finishers
2009,250,250,7243,#9edae5,Metal Welders
2009,26,26,3184,#d66011,Technical Product Designers
2009,5,5,6322,#105B10,Gums and Resins Extraction Workers
2009,230,230,3912,#d66011,Production Control Technicians
2009,36,36,7651,#9edae5,Leather Upholstery Workers
2009,4,4,7221,#9edae5,Metal Forging Workers
2009,4478,4484,5134,#17bcef,Restaurant Workers
2009,12,12,2235,#cc0000,Nurses
2009,16,16,9502,#581f05,Vehicle Electronics Maintenance Supervisors
2009,4,4,7654,#9edae5,Leather Product Finishers
2009,79,79,2532,#cc0000,Marketing Consutants
2009,4,4,6420,#105B10,Forest Mechanization Workers
2009,4,4,3711,#d66011,Library Technicians
2009,1,1,3714,#d66011,Recruiters
2009,18,18,8601,#ffc41c,Utility Supervisors
2009,4,4,3951,#d66011,Technical Support in Research and Development
2009,40,40,7222,#9edae5,Metal Smelting Workers
2009,5,5,6231,#105B10,Large Animal Livestock Workers
2009,1,1,1114,#752277,Public Service Leaders
2009,408,408,9921,#581f05,Basic Vehicle Mechanics
2009,3,3,3426,#d66011,Seaport Operations Technicians
2009,10,10,1413,#752277,Construction Managers
2009,2826,2830,9144,#581f05,Car Mechanics
2009,1,1,1222,#752277,Mining and Quarrying COOs
2009,1538,1546,5201,#17bcef,Sales Supervisors
2009,414,414,5243,#17bcef,Street Vendors
2009,152,155,1422,#752277,Human Resource Managers
2009,1,1,7256,#9edae5,Aircraft Assemblers
2009,38,38,8131,#ffc41c,Chemical Processing Workers
2009,8,8,7111,#9edae5,Solid Mineral Extraction Workers
2009,2,2,3322,#d66011,Vocational Teachers
2009,446,446,5242,#17bcef,Kiosk and Stall Vendors
2009,256,258,3172,#d66011,Computer Technicians
2009,22,22,3242,#d66011,Clinical Pathology Technicians
2009,22,22,8411,#ffc41c,Grains Processing Workers
2009,286,286,2523,#cc0000,Executives
2009,293,293,9113,#581f05,Industrial Machine Maintenance Workers
2009,29,29,5103,#17bcef,Security Supervisors
2009,7,7,7681,#9edae5,Weavers and Knitters
2009,5,5,7827,#9edae5,Waterway Workers
2009,90,90,1425,#752277,IT Managers
2009,2079,2081,3541,#d66011,Sales Specialist
2009,3,3,1226,#752277,Storage and Transport COOs
2009,5,5,7640,#9edae5,Other Footwear Manufacturing Workers
2009,1,1,2211,#cc0000,Biologists
2009,19,19,2515,#cc0000,Psychologists
2009,2,2,3182,#d66011,Mechanical Designers
2009,7,8,3411,#d66011,Commercial Pilots
2009,40,40,7161,#9edae5,Concrete Coaters
2009,388,388,7630,#9edae5,Other Clothing Manufacturing Workers
2009,461,462,7632,#9edae5,Stitching Machine Operators
2009,5,5,2346,#cc0000,Language Professors
2009,4,4,1225,#752277,Hospitality COOs
2009,5,5,9142,#581f05,Marine Equipment Maintenance 
2009,26,26,2629,#cc0000,Interior Designer
2009,3,3,2035,#cc0000,Social Sciences Researchers
2009,337,337,7233,#9edae5,Metal Equipment Painters
2009,2,2,2627,#cc0000,Musicians
2009,41,41,7603,#9edae5,Clothing Manufacturing Supervisors
2009,4,4,6232,#105B10,Midsize Animal Livestock Workers
2009,416,416,7163,#9edae5,Glaziers
2009,43,43,7165,#9edae5,Floor Finishers
2009,30,30,9141,#581f05,Aircraft Mechanics
2009,4,4,3181,#d66011,Construction Designers
2009,619,619,5121,#17bcef,Domestic Service Workers
2009,2,2,2239,#cc0000,Physical Therapists
2009,34,34,3134,#d66011,Instrumentation Technicians
2009,564,564,7170,#9edae5,Civil Engineering Assistants
2009,19,19,9501,#581f05,Industrial Electrical Maintenance Supervisors
2009,2,2,3113,#d66011,Glass Technicians
2009,539,540,5152,#17bcef,Medical Lab Assistants
2009,26,26,5151,#17bcef,Health Services Workers
2009,3,3,1237,#752277,R&amp;D Directors
2009,44,44,7831,#9edae5,Train Workers
2009,3,3,2122,#cc0000,Computer Engineers
2009,319,319,3911,#d66011,Industrial Planning Technicians
2009,6,6,3146,#d66011,Metallurgy Technicians
2009,5,5,7401,#9edae5,Instrument Assembly Supervisors
2009,19,19,2332,#cc0000,Vocational Instructors
2009,260,260,3131,#d66011,Electricians and Electrical Engineers
2009,50,50,3722,#d66011,Teleprocessing Technicians
2009,54,54,7211,#9edae5,Toolmakers
2009,7,7,1311,#752277,Social Services Directors
2009,26,26,7301,#9edae5,Electrical Manufacturing Supervisors
2009,5,5,7605,#9edae5,Manufactured Fabrics Supervisors
2009,24,25,2233,#cc0000,Veterinarians
2009,5,5,5136,#17bcef,Specialty Chefs
2009,4,4,3122,#d66011,Infrastructure Technicians
2009,1,1,3112,#d66011,Gas Technicians
2009,5,5,3191,#d66011,Clothing Technicians
2009,16,16,7101,#9edae5,Mineral Extraction Supervisors
2009,4,4,3253,#d66011,Biotechnical Technicians
2009,2,2,2614,#cc0000,Linguists
2009,4,4,8101,#ffc41c,Chemical Production Supervisors
2009,131,138,1231,#752277,Administrative and Financial Officers
2009,44,44,7255,#9edae5,Car Assembly Line Workers
2009,6,6,7612,#9edae5,Textile Wiring Workers
2009,10,10,7641,#9edae5,Footwear Preparation Workers
2009,131,134,2521,#cc0000,Administrators
2009,24,24,2237,#cc0000,Nutritionists
2009,9,9,2153,#cc0000,Pilots
2009,52,52,5111,#17bcef,Transportation Security
2009,26,26,2238,#cc0000,Audiologists
2009,69,69,5135,#17bcef,Other Food Service Workers
2009,3,3,1234,#752277,Other Directors
2009,4,4,5102,#17bcef,Laundry Supervisors
2009,4,4,3731,#d66011,Radio Station Technicians
2009,196,196,1424,#752277,Supply Managers
2009,4,4,8211,#ffc41c,Sinter Operators
2009,7,7,8231,#ffc41c,Glass Preparation Operators
2009,25,25,3121,#d66011,Building Construction Technicians
2009,47,47,7652,#9edae5,Leather Manufacturing Workers
2009,74,74,2143,#cc0000,Electrical Engineers
2009,32,32,7254,#9edae5,Engine Fitters
2009,19,19,3001,#d66011,Mechatronic Technicians
2009,50,50,7643,#9edae5,Footwear Finishers
2009,396,397,4201,#b7834b,Public Service Supervisors
2009,46,46,7257,#9edae5,Refrigeration Installers
2009,5849,5859,4141,#b7834b,Stockmen
2009,1,1,1113,#752277,Magistrates
2009,2533,2543,1421,#752277,Financial Managers
2009,3,3,2621,#cc0000,Producers
2009,2,2,3743,#d66011,Projectionists
2009,26,26,3187,#d66011,Electronical Design Planners
2009,568,568,5231,#17bcef,Product Installers
2009,7,7,6230,#105B10,Animal Trainers
2009,73,73,6321,#105B10,Lumberjacks
2009,45,45,7157,#9edae5,Insulation Workers
2009,1,1,2412,#cc0000,Attorneys
2009,3,3,9152,#581f05,Musical Instrument Restoration Workers
2009,44,44,3751,#d66011,Interior Designers
2009,299,299,1412,#752277,Mining Production Managers
2009,26,26,3143,#d66011,Car Mechanics
2009,65,65,9513,#581f05,Security System Technicians
2009,53,53,3223,#d66011,Optometrists
2009,58,58,7313,#9edae5,Telecom Equipment Repairmen
2009,7,7,3422,#d66011,Customs Brokes
2009,716,716,5173,#17bcef,Security Guards
2009,8,8,2544,#cc0000,State and Municipal Tax Collectors
2009,53568,53713,5211,#17bcef,Vendors
2009,4,4,7246,#9edae5,Wire Rope Workers
2009,74,74,7731,#9edae5,Wood Cutting Machine Operators
2009,8,8,7734,#9edae5,Wood Series Machinery Operators
2009,1,1,5153,#17bcef,High Risk Care Workers
2009,270,271,2531,#cc0000,Public Relations
2009,5,5,5165,#17bcef,Funeral Service Workers
2009,341,341,3141,#d66011,Mechanical Technicians
2009,48,48,3003,#d66011,Electromechanical Technicians
2009,18,18,2232,#cc0000,Dentists
2009,9,9,5162,#17bcef,Caregivers
2009,1,1,5167,#17bcef,Astrologists
2009,391,391,5241,#17bcef,Door-to-Door Salesmen
2009,1,1,7611,#9edae5,Wool and Fiber Workers
2009,29,29,1417,#752277,Financial Institution Managers
2009,691,691,4132,#b7834b,Bank Assistants
2009,66,66,7241,#9edae5,Plumbers
2009,1,1,3225,#d66011,Orthopedic Prostheses Technicians
2009,8,8,2618,#cc0000,Photographers
2009,5,5,2628,#cc0000,Other Dancers
2009,6,6,7613,#9edae5,Loom Operators
2009,57,57,xxxx,#C7C7C7,Unreported
2009,1,1,2347,#cc0000,Humanities Professors
2009,1,1,6301,#105B10,Forestry and Aquaculture Supervisors
2009,1,1,6314,#105B10,Fishing Support Workers
2009,86,86,9193,#581f05,Sports Equipment Repairmen
2009,1,1,7826,#9edae5,Train Operators
2009,67,67,7663,#9edae5,Print Finishers
2009,1,1,8421,#ffc41c,Other Tobacco Workers
2009,1,1,8622,#ffc41c,Water Utility Workers
2009,6,6,6210,#105B10,General Agricultural Workers
2009,8,8,1112,#752277,Heads of Government
2009,2,2,1223,#752277,Construction COOs
2009,6,6,3212,#d66011,Foresters
