year,num_emp,num_jobs,cbo_id,color,name
2002,77,77,7151,#9edae5,Excavators
2002,8,8,7633,#9edae5,Embroidery Machine Operators
2002,98,98,7641,#9edae5,Footwear Preparation Workers
2002,1,1,3522,#d66011,Health and Environmental Workers
2002,3,3,2153,#cc0000,Pilots
2002,1,1,2621,#cc0000,Producers
2002,1,1,7121,#9edae5,Ore Workers
2002,9,9,9143,#581f05,Subway Mechanics
2002,10,10,7751,#9edae5,Wood Finishers
2002,108,114,7170,#9edae5,Civil Engineering Assistants
2002,7,7,7521,#9edae5,Glassblowers
2002,127,127,4152,#b7834b,Postal Workers
2002,470,472,2522,#cc0000,Accountants
2002,526,527,3132,#d66011,Electronics Technicians
2002,8,8,8401,#ffc41c,Food Manufacturing Supervisors
2002,71,72,7411,#9edae5,Precision Instrument Assemblers
2002,92,93,3251,#d66011,Pharmacy Technicians
2002,7,7,3517,#d66011,Insurance Technicians
2002,10,10,6124,#105B10,Flower Farmers
2002,9,9,7101,#9edae5,Mineral Extraction Supervisors
2002,859,862,5174,#17bcef,Doormen
2002,711,711,7825,#9edae5,General Cargo Drivers
2002,1,1,6225,#105B10,Fruit Farm Workers
2002,34,34,1424,#752277,Supply Managers
2002,1,1,7604,#9edae5,Cobbler Supervisors
2002,8,8,6326,#105B10,Coal Workers
2002,102,102,3114,#d66011,Plastic and Rubber Technicians
2002,83,83,3751,#d66011,Interior Designers
2002,9,9,2312,#cc0000,General Primary School Teachers
2002,1,1,3225,#d66011,Orthopedic Prostheses Technicians
2002,100,100,2613,#cc0000,Archivists
2002,8,8,5101,#17bcef,Hospitality Supervisors
2002,66,66,9913,#581f05,Vehicle Bodywork Mechanics
2002,102,106,3722,#d66011,Teleprocessing Technicians
2002,7,7,3223,#d66011,Optometrists
2002,1,1,3713,#d66011,Graphic Designers
2002,964,968,1417,#752277,Financial Institution Managers
2002,6,6,3134,#d66011,Instrumentation Technicians
2002,29,29,1412,#752277,Mining Production Managers
2002,1,1,8301,#ffc41c,Paper Manufacturing Supervisors
2002,1,1,2615,#cc0000,Writers
2002,9,9,7663,#9edae5,Print Finishers
2002,24,24,2410,#cc0000,Lawyers
2002,111,111,7165,#9edae5,Floor Finishers
2002,8,8,8214,#ffc41c,Metal Finishing Operators
2002,790,792,3514,#d66011,Judicial Clerks
2002,7,7,8411,#ffc41c,Grains Processing Workers
2002,143,143,6123,#105B10,Horticulture Farmers
2002,2,2,6230,#105B10,Animal Trainers
2002,9,10,8111,#ffc41c,Grinding and Mixing Machine Operators
2002,8,8,3184,#d66011,Technical Product Designers
2002,14,14,7683,#9edae5,Leather and Fur Footwear Workers
2002,9,9,3911,#d66011,Industrial Planning Technicians
2002,54,55,1422,#752277,Human Resource Managers
2002,1,1,1111,#752277,Legislators
2002,32,32,2231,#cc0000,Doctors
2002,145,145,7841,#9edae5,Packing and Labeling Workers
2002,14,14,8414,#ffc41c,Food Preservation Workers
2002,129,129,9921,#581f05,Basic Vehicle Mechanics
2002,1,1,3425,#d66011,Air Transport Technicians
2002,1200,1207,4221,#b7834b,Receptionists
2002,15,15,3424,#d66011,Public Transporation Technicians
2002,473,477,3541,#d66011,Sales Specialist
2002,35,35,1425,#752277,IT Managers
2002,1287,1289,8485,#ffc41c,Butchers
2002,1789,1794,5134,#17bcef,Restaurant Workers
2002,120,121,4222,#b7834b,Telephone Operators
2002,1233,1236,5191,#17bcef,Couriers
2002,1,1,7621,#9edae5,Leather Preparation Workers
2002,111,112,7152,#9edae5,Masonry Workers
2002,133,133,4151,#b7834b,Scribes
2002,82,82,6223,#105B10,Horticulture Farm Workers
2002,1658,1665,5142,#17bcef,Garbagemen
2002,67,67,3003,#d66011,Electromechanical Technicians
2002,1503,1503,8483,#ffc41c,Bakers
2002,1,1,3523,#d66011,Tax Agents
2002,11,11,5171,#17bcef,Firefighters and Lifeguards
2002,6,6,2236,#cc0000,Physiotherapists
2002,2,2,5165,#17bcef,Funeral Service Workers
2002,7,7,9541,#581f05,Elevator Technicians
2002,16,16,7153,#9edae5,Reinforced Concrete Assemblers
2002,111,112,7711,#9edae5,Cabinetmakers
2002,11,11,8117,#ffc41c,Rubber and Plastics Machine Operators
2002,7,7,9501,#581f05,Industrial Electrical Maintenance Supervisors
2002,589,596,2521,#cc0000,Administrators
2002,8,8,7157,#9edae5,Insulation Workers
2002,1,1,7681,#9edae5,Weavers and Knitters
2002,16,16,7653,#9edae5,Leather Machine Operators
2002,18,18,7613,#9edae5,Loom Operators
2002,16,18,7614,#9edae5,Textile Dyers
2002,109,111,9511,#581f05,Electrical Maintenance Workers
2002,110,110,4121,#b7834b,Data Entry Specialists
2002,14,14,3222,#d66011,Nursing Assistants
2002,104,104,2531,#cc0000,Public Relations
2002,15,15,6310,#105B10,Other Fisherman
2002,6,6,3146,#d66011,Metallurgy Technicians
2002,146,147,2235,#cc0000,Nurses
2002,120,120,9113,#581f05,Industrial Machine Maintenance Workers
2002,125,125,7250,#9edae5,Other Mechanical Fitters
2002,2,2,6301,#105B10,Forestry and Aquaculture Supervisors
2002,1711,1716,xxxx,#C7C7C7,Unreported
2002,12,12,3532,#d66011,Bank Technicians
2002,38,38,2524,#cc0000,Human Resources Professionals
2002,13,13,8232,#ffc41c,Glass Manufacturing Operators
2002,1,1,3711,#d66011,Library Technicians
2002,2,2,1222,#752277,Mining and Quarrying COOs
2002,3,3,6131,#105B10,Larger Livestock Breeders
2002,22,22,2142,#cc0000,Civil Engineers
2002,19,19,7721,#9edae5,Wood Preparation Workers
2002,25,25,9193,#581f05,Sports Equipment Repairmen
2002,152,153,7311,#9edae5,Electrical Equipment Assemblers
2002,11,11,7618,#9edae5,Textile Inspectors
2002,174,174,7111,#9edae5,Solid Mineral Extraction Workers
2002,167,171,4201,#b7834b,Public Service Supervisors
2002,13,13,2331,#cc0000,Vocational Teachers
2002,14,14,7214,#9edae5,CNC Machinists
2002,2,2,8623,#ffc41c,Sewage Workers
2002,180,180,3764,#d66011,Models
2002,210,211,3548,#d66011,Tourism and Event Organizers
2002,15,15,7321,#9edae5,Communication Line Repairmen
2002,2,2,8101,#ffc41c,Chemical Production Supervisors
2002,62,62,2221,#cc0000,Agricultural Engineers
2002,22,22,7642,#9edae5,Footwear Assemblers
2002,22,22,8416,#ffc41c,Coffee and Tea Workers
2002,1764,1767,3117,#d66011,Colorists
2002,39,39,3547,#d66011,Independent Salesmen
2002,27,27,2144,#cc0000,Mechanical Engineers
2002,2043,2043,4211,#b7834b,Non-Bank Tellers
2002,230,230,7213,#9edae5,Metal Polishers
2002,149,149,7243,#9edae5,Metal Welders
2002,17,17,7313,#9edae5,Telecom Equipment Repairmen
2002,183,184,7102,#9edae5,Construction Supervisors
2002,3,3,3182,#d66011,Mechanical Designers
2002,131,131,9191,#581f05,Lubricators
2002,2230,2231,1416,#752277,Transportation Managers
2002,24,24,3221,#d66011,Alternative Therapy Technicians
2002,1,1,2631,#cc0000,Religious Professionals
2002,195,195,5192,#17bcef,Recycling Collectors
2002,2,2,3721,#d66011,Cinematography Technicians
2002,3,3,7113,#9edae5,Liquid and Gas Extraction Workers
2002,14,14,7821,#9edae5,Crane Operators
2002,1,1,8331,#ffc41c,Paper Machinery Operators
2002,3,3,7828,#9edae5,Animal-Drawn Vehicle Conductors
2002,6,6,1411,#752277,Agricultural Production Managers
2002,30,30,3116,#d66011,Textile Technicians
2002,2,2,8116,#ffc41c,Coke Equipment Operators
2002,2006,2007,3421,#d66011,Transport Logistics Technicians
2002,21,21,7222,#9edae5,Metal Smelting Workers
2002,165,165,3744,#d66011,Video and Film Editors
2002,1,1,7253,#9edae5,Heavy Machinery Assemblers
2002,108,108,3141,#d66011,Mechanical Technicians
2002,133,134,2523,#cc0000,Executives
2002,98,98,3171,#d66011,System Administrators
2002,579,607,5201,#17bcef,Sales Supervisors
2002,11,11,2238,#cc0000,Audiologists
2002,184,184,2624,#cc0000,Visual Artists
2002,2,2,9543,#581f05,Office Equipment Technicians
2002,21,21,7241,#9edae5,Plumbers
2002,234,234,7163,#9edae5,Glaziers
2002,1,1,2611,#cc0000,Journalists
2002,717,730,2234,#cc0000,Pharmacists
2002,1963,1968,7823,#9edae5,Passenger Vehicle Drivers
2002,3,3,7682,#9edae5,Tissue Makers
2002,23,23,3121,#d66011,Building Construction Technicians
2002,29,29,5242,#17bcef,Kiosk and Stall Vendors
2002,18,19,7831,#9edae5,Train Workers
2002,21246,21290,1414,#752277,Trade Managers
2002,1,1,7701,#9edae5,Carpentry Supervisors
2002,3,3,8113,#ffc41c,Filtration Workers
2002,31,31,8418,#ffc41c,Pastry Manufacturing Workers
2002,28,28,5163,#17bcef,Dry Cleaners
2002,24,24,7731,#9edae5,Wood Cutting Machine Operators
2002,19,23,7824,#9edae5,Public Transit Driver
2002,1,1,3113,#d66011,Glass Technicians

